sales,email,opened,agreement,credit_limit,risk_score
760,0,0,0,1338.945482,0.537386041
630,1,0,0,1667.801096,0.577139795
560,0,0,0,812.9866974,0.422972822
560,1,0,0,692.7140642,0.366728798
630,1,1,1,1052.842695,0.479599655
840,1,0,0,2070.224784,0.634623829
740,0,0,0,1428.830339,0.545094846
690,1,1,1,1386.14523,0.524830941
690,0,0,0,805.0463229,0.397264617
840,0,0,0,1287.086102,0.514925017
390,1,0,0,525.7691615,0.301629673
620,0,0,0,868.7055613,0.420587679
640,0,0,0,1113.521445,0.492856771
590,1,1,1,1171.410679,0.486456199
500,0,0,0,925.0435402,0.426765526
800,1,1,1,1639.369725,0.582675133
780,0,0,0,1059.160917,0.453424995
930,0,0,0,1672.840388,0.587764081
730,0,0,0,622.1870155,0.329787004
630,1,0,0,1078.429748,0.482205783
720,0,0,0,580.595726,0.32264743
680,1,0,0,497.684733,0.288013217
790,1,1,0,2453.445791,0.675904086
550,1,1,1,1159.313251,0.486893673
350,1,0,0,199.2705243,0.156056009
780,0,0,0,2171.332543,0.655691431
630,1,0,0,1024.077565,0.465979016
810,0,0,0,1804.157459,0.60761519
590,1,1,0,605.9657355,0.320471032
580,0,0,0,488.2670083,0.284781076
620,1,1,0,1181.938313,0.498445151
460,0,0,0,869.9263325,0.412361208
690,0,0,0,1092.323389,0.489978453
760,0,0,0,1222.281959,0.501625923
850,1,1,1,1732.362445,0.587069419
600,1,0,0,1283.439633,0.526418331
790,0,0,0,1318.71636,0.529300479
630,0,0,0,854.6203463,0.440025676
680,0,0,0,1021.136382,0.474387588
570,0,0,0,1033.860209,0.481856245
770,0,0,0,1998.876126,0.619064986
670,0,0,0,1548.383288,0.556678154
770,1,0,0,2310.745334,0.663130435
840,1,1,1,2608.198502,0.691598601
600,0,0,0,1014.228191,0.469907603
570,0,0,0,1561.931377,0.560733182
690,1,1,1,1615.312646,0.582977392
650,0,0,0,893.4271545,0.420134697
540,0,0,0,1396.850269,0.528526463
980,1,1,0,2539.620024,0.687442655
510,1,0,0,607.3117252,0.332135627
600,0,0,0,952.9651523,0.464625167
930,1,1,1,2185.374571,0.658089874
740,1,0,0,1336.593262,0.535436085
530,1,1,1,477.2045771,0.270904768
870,0,0,0,1778.769876,0.608452499
640,1,1,0,1338.681348,0.50745994
670,0,0,0,2159.416366,0.65244151
680,1,1,1,768.1848379,0.393944917
820,1,1,0,1819.55308,0.592381302
860,1,0,0,1351.158459,0.523872765
720,0,0,0,1116.972333,0.48470809
780,1,0,0,1129.104172,0.486091098
700,0,0,0,812.9048788,0.400446341
660,0,0,0,937.5895148,0.453724925
570,0,0,0,1059.491404,0.477089691
570,0,0,0,820.9295071,0.387581968
510,0,0,0,1014.046559,0.462030524
760,0,0,0,1726.801281,0.582368224
610,0,0,0,790.2003332,0.402234882
680,1,0,0,845.1208693,0.411881377
650,0,0,0,1241.142545,0.512092731
620,0,0,0,1251.575501,0.502823627
630,1,0,0,1037.365059,0.47760563
430,0,0,0,342.9764617,0.237071515
570,0,0,0,2201.98871,0.633338726
670,1,0,0,728.5590534,0.39198377
570,0,0,0,844.005088,0.434148548
530,1,1,0,664.1652358,0.361937374
710,0,0,0,1664.461077,0.584149229
660,0,0,0,937.8024855,0.432956572
630,0,0,0,373.3595574,0.234387599
690,0,0,0,1378.765688,0.544355332
750,1,1,1,879.7909579,0.401648132
730,0,0,0,1659.738469,0.592372309
670,1,0,0,916.138749,0.429035274
740,1,0,0,996.187096,0.447376108
530,0,0,0,921.8981127,0.429522731
690,0,0,0,2025.184224,0.626757785
710,1,0,0,1239.82671,0.526219031
610,0,0,0,669.4105446,0.384601214
720,1,0,0,908.1379665,0.42244048
560,1,0,0,928.1136546,0.436184783
640,1,0,0,883.6702685,0.431217191
640,0,0,0,1000.979489,0.460818267
630,1,0,0,1825.718674,0.592116053
490,1,1,0,568.6539585,0.312648934
660,0,0,0,988.5093689,0.443269001
740,1,1,1,955.1655377,0.447067951
540,0,0,0,312.8308226,0.207230689
670,1,0,0,1204.177676,0.51945308
600,1,1,1,743.0810521,0.397144535
480,1,0,0,766.7778605,0.374059461
500,0,0,0,886.1878488,0.439575031
580,0,0,0,1248.749356,0.512340171
540,0,0,0,406.9109992,0.251112472
640,1,0,0,916.7571479,0.433327287
640,1,1,0,598.6743781,0.343664081
590,0,0,0,896.576114,0.440255925
580,0,0,0,1592.019294,0.570125633
780,0,0,0,1630.400305,0.586917277
800,0,0,0,1759.800178,0.586454934
520,1,0,0,386.0838673,0.244328335
810,1,0,0,2087.766243,0.642481839
630,0,0,0,1109.07815,0.472091115
830,1,0,0,1180.283432,0.488872961
540,1,1,0,1284.899198,0.516362209
800,1,0,0,1126.29563,0.474666014
570,1,1,0,1262.977911,0.497767834
620,0,0,0,911.9912065,0.440811682
770,1,1,0,2178.587222,0.654394075
830,1,1,1,1586.757488,0.559757314
670,1,0,0,1439.466193,0.527503192
770,0,0,0,2090.281213,0.643479565
710,1,1,1,770.3784204,0.380085651
630,1,1,0,586.8331429,0.332415397
810,1,1,0,1032.572461,0.463141001
820,1,0,0,1824.211378,0.610329223
710,0,0,0,1532.980687,0.558516443
640,0,0,0,507.9161261,0.297302093
850,0,0,0,1919.756726,0.618720093
580,0,0,0,753.6096426,0.386956269
750,0,0,0,1547.318795,0.563657119
480,0,0,0,756.4582451,0.386223435
700,1,1,1,997.9312051,0.441478634
430,1,0,0,661.5804521,0.335485446
580,0,0,0,1183.067265,0.500036727
820,1,0,0,1585.821333,0.567435381
690,0,0,0,939.2868925,0.447063212
800,1,1,0,2001.777865,0.631869049
710,0,0,0,987.6463166,0.451523441
820,0,0,0,1829.040904,0.607194699
820,1,1,0,1247.741883,0.509575482
630,0,0,0,631.0596467,0.344905554
740,0,0,0,1466.115113,0.558167198
720,0,0,0,1471.799349,0.551444276
690,1,0,0,1521.267721,0.561403896
520,1,0,0,618.0106219,0.354222274
680,1,0,0,852.3950443,0.413781584
470,1,0,0,1143.413391,0.498859376
620,0,0,0,406.6737437,0.270441698
780,0,0,0,1686.817448,0.602655644
680,0,0,0,2014.57305,0.630096671
650,0,0,0,1314.356868,0.52764558
540,0,0,0,939.412463,0.438006792
620,1,1,1,668.0223485,0.353089253
740,0,0,0,1296.56622,0.506636154
610,1,1,1,754.5125925,0.406850357
750,1,1,0,1538.773655,0.555631185
630,0,0,0,594.6640682,0.33931745
840,1,1,1,1460.416751,0.554528429
570,1,0,0,1398.740931,0.546971291
860,1,0,0,2539.710292,0.674780962
590,0,0,0,637.5607775,0.337491339
730,1,1,1,1430.567944,0.541127062
730,1,0,0,1208.976723,0.50134968
760,0,0,0,1032.329553,0.462444963
640,1,1,1,1080.757354,0.467725577
840,1,1,0,1336.448218,0.525219116
910,0,0,0,1800.568203,0.607802071
760,0,0,0,1729.173459,0.584805639
670,1,1,0,1534.771686,0.561250879
630,1,1,1,712.107433,0.396092425
710,0,0,0,1015.418152,0.440973279
760,0,0,0,1994.512923,0.618476243
720,0,0,0,1521.245675,0.574519998
900,1,1,1,1634.743055,0.590935475
620,0,0,0,1019.093173,0.468689686
680,1,1,1,949.5193144,0.441919784
820,0,0,0,2391.032971,0.67056887
870,1,0,0,1984.596252,0.630312552
660,1,1,0,895.7602527,0.449554266
600,0,0,0,655.5882058,0.344229724
690,0,0,0,1818.077404,0.598799568
770,1,0,0,2032.067714,0.619957737
620,1,1,1,701.9064065,0.369833935
670,0,0,0,569.0947703,0.29577658
620,1,1,1,703.3301902,0.354163111
790,0,0,0,1479.732624,0.567433754
350,0,0,0,497.3577619,0.284769539
490,0,0,0,383.3620717,0.257360527
580,0,0,0,1199.589523,0.491873944
710,1,0,0,1489.121593,0.564261999
710,0,0,0,647.8590212,0.36473131
510,0,0,0,654.3051639,0.356108136
810,0,0,0,715.0297892,0.377983467
600,0,0,0,1003.091054,0.461217395
850,1,0,0,1645.716282,0.572640277
620,0,0,0,830.9789759,0.419207797
720,1,0,0,1569.981303,0.574829493
730,0,0,0,1302.425423,0.517349517
880,1,1,0,1736.052193,0.5964537
520,0,0,0,822.1545218,0.422749075
630,1,0,0,1085.66503,0.490404411
680,0,0,0,741.9961924,0.368428258
630,0,0,0,1124.577466,0.484619114
720,1,1,1,969.7818113,0.428038206
790,0,0,0,2324.767895,0.666536659
970,0,0,0,2765.148414,0.691569606
720,0,0,0,1185.686116,0.504971329
670,1,0,0,1124.025593,0.514861904
750,0,0,0,1091.855566,0.466748649
640,1,1,1,678.8581531,0.364616242
650,0,0,0,794.1809074,0.388807974
660,0,0,0,626.7551016,0.33073863
860,0,0,0,2524.85924,0.681177738
500,1,0,0,462.6346144,0.278122331
680,0,0,0,1338.178175,0.543077149
660,0,0,0,1028.629883,0.465530643
810,1,0,0,1401.28881,0.538214006
800,0,0,0,1655.122753,0.596610669
840,1,0,0,2648.114962,0.693630456
560,1,1,1,976.3196262,0.436775446
760,0,0,0,1718.035316,0.587089025
550,0,0,0,1070.157485,0.480035305
590,1,1,1,696.2261532,0.367737024
690,1,1,1,1236.943587,0.506181094
760,0,0,0,1858.522493,0.604726519
840,0,0,0,1766.706684,0.602414508
660,1,1,0,811.3616565,0.38654978
660,1,0,0,1187.876176,0.48625161
540,0,0,0,701.1665671,0.357886288
730,0,0,0,567.65951,0.305457936
710,1,0,0,1226.188761,0.503717837
590,0,0,0,995.209339,0.451440438
590,0,0,0,596.7746165,0.330265526
770,1,1,0,1656.459303,0.590614966
680,0,0,0,1126.698382,0.492443865
690,1,1,0,938.80524,0.446817803
600,0,0,0,533.5603256,0.304468825
700,0,0,0,1386.930315,0.541308707
550,0,0,0,590.2511524,0.334150476
720,1,1,0,1529.21065,0.572383648
810,1,1,1,1701.869472,0.594376116
910,1,1,1,2354.044157,0.669826616
740,1,1,0,1648.781567,0.585223814
740,0,0,0,1513.132555,0.551985751
740,0,0,0,1964.124409,0.62652872
700,1,1,0,1920.866699,0.634080172
480,0,0,0,950.2774908,0.436617851
650,0,0,0,886.9916,0.425422473
670,0,0,0,901.3399928,0.428273131
810,1,0,0,1501.291858,0.557368921
610,0,0,0,764.5485726,0.38806446
750,0,0,0,1813.88378,0.596823406
550,0,0,0,525.4158783,0.290562028
670,0,0,0,1532.453139,0.564543471
660,1,1,0,1222.504712,0.49437359
660,1,0,0,1301.349263,0.528200539
550,1,0,0,667.2404899,0.34687315
720,1,0,0,1539.046762,0.563825635
750,1,1,0,1535.232771,0.575558259
750,0,0,0,2243.77472,0.646703088
600,1,0,0,928.4421333,0.434026813
680,0,0,0,1586.937668,0.572246191
460,0,0,0,540.3492662,0.302863199
610,0,0,0,1308.258138,0.53862144
600,0,0,0,1028.023277,0.489656625
590,0,0,0,759.1875401,0.370355278
510,1,0,0,1056.502132,0.464894281
730,1,0,0,1406.320322,0.539947062
610,0,0,0,616.2432805,0.3354926
730,0,0,0,1445.846217,0.536449283
840,0,0,0,2198.381217,0.651136734
730,1,1,0,1277.465968,0.513726277
560,1,0,0,656.0099385,0.353882855
500,0,0,0,844.1268083,0.409168928
720,0,0,0,1695.625382,0.573180888
740,0,0,0,2020.569086,0.644621656
730,1,1,0,1329.192079,0.51963987
650,1,1,0,1413.281222,0.528092951
580,0,0,0,750.0881844,0.377120406
820,0,0,0,1866.666516,0.609137731
490,0,0,0,615.6200633,0.332537458
860,0,0,0,2224.586114,0.6517083
670,0,0,0,920.6702104,0.435083203
690,1,0,0,1321.09022,0.512195582
740,0,0,0,2239.876013,0.656703557
710,1,1,0,2032.576342,0.622108275
770,0,0,0,1359.190496,0.524293033
580,0,0,0,894.68188,0.433225735
600,1,0,0,1086.24868,0.482770044
880,0,0,0,2455.547401,0.666842064
840,0,0,0,1412.909557,0.545485096
640,1,0,0,565.8268646,0.326288036
730,1,0,0,1836.731878,0.593165052
640,0,0,0,816.111017,0.406304579
780,0,0,0,2033.412305,0.608248197
520,1,1,1,429.9179793,0.259703244
750,0,0,0,1543.293465,0.568813131
460,0,0,0,1048.935237,0.468143339
540,0,0,0,1045.657643,0.462420448
470,0,0,0,499.5068292,0.309720507
480,1,1,1,615.3952714,0.33118348
620,1,1,1,893.6293697,0.437890392
710,1,0,0,1490.297907,0.548256113
720,1,1,0,1194.389998,0.50169054
800,1,1,1,1312.728894,0.533236073
610,0,0,0,1471.620046,0.528606051
580,0,0,0,631.3088236,0.34826681
570,0,0,0,1091.350181,0.45653279
670,0,0,0,1291.990806,0.526243041
740,0,0,0,2152.605903,0.64212707
710,1,0,0,1862.560524,0.609227862
690,1,0,0,1020.979765,0.454618306
660,1,1,1,825.7215789,0.396047897
750,1,0,0,1808.824302,0.597764036
690,0,0,0,1118.11874,0.478620332
690,1,1,1,1099.286739,0.497629064
610,1,0,0,1004.92863,0.452619027
570,1,0,0,698.2896581,0.358818418
590,0,0,0,1178.323685,0.483984855
550,0,0,0,957.7040116,0.450684488
570,1,1,1,901.3046765,0.426436536
630,0,0,0,1018.302308,0.445065493
780,0,0,0,1121.092029,0.497128231
640,1,0,0,1159.131717,0.490281842
730,0,0,0,219.1757231,0.160277058
690,0,0,0,877.792014,0.446430971
1010,0,0,0,2895.334272,0.707896211
970,0,0,0,2661.938763,0.691033537
480,1,0,0,947.226912,0.426101999
560,0,0,0,621.2180298,0.352187832
550,1,0,0,823.753479,0.416963344
670,1,1,0,690.3190028,0.367995922
560,0,0,0,741.4226325,0.37137141
570,1,0,0,860.1187153,0.406988746
630,1,0,0,855.0862117,0.412867175
730,0,0,0,989.6874347,0.472728093
630,1,0,0,1331.694162,0.527881185
520,0,0,0,916.8262349,0.436854989
570,1,1,0,511.5434488,0.29830819
610,1,1,0,1219.627023,0.498796306
750,1,1,0,2040.604609,0.622859832
650,0,0,0,1704.500359,0.584529507
740,0,0,0,1576.926655,0.587037852
740,0,0,0,1281.861772,0.521947605
760,1,0,0,1017.07246,0.46176545
720,0,0,0,1631.189868,0.57927805
860,0,0,0,2064.513897,0.642564872
680,0,0,0,1514.858401,0.551813317
520,0,0,0,1099.697893,0.480427313
700,0,0,0,942.9731489,0.441557495
550,1,0,0,978.6325681,0.45141734
750,1,1,0,1180.805697,0.519849101
710,0,0,0,1424.282092,0.536380396
550,1,0,0,790.6261682,0.391464352
520,0,0,0,819.3074489,0.404035416
710,1,1,1,961.1760736,0.44765211
610,1,0,0,851.5820619,0.419924741
700,0,0,0,893.5523253,0.444373712
680,0,0,0,1109.162022,0.486432353
560,1,1,0,1239.821073,0.509915571
620,1,1,1,1251.899554,0.513151655
640,0,0,0,1827.303113,0.59287031
650,1,0,0,1696.517963,0.603984963
710,0,0,0,1136.266673,0.48192263
860,0,0,0,1035.863741,0.451110589
670,1,1,0,961.1996427,0.445015547
700,0,0,0,1330.126931,0.501026813
550,1,0,0,858.6914964,0.43004161
740,0,0,0,741.5214958,0.370026965
620,1,1,0,1170.545736,0.508998468
720,1,0,0,1457.910641,0.550339447
640,0,0,0,1095.730764,0.467301015
620,0,0,0,730.4846525,0.36388255
540,0,0,0,457.0011078,0.263265349
870,1,1,1,1489.246513,0.560519504
560,1,0,0,699.2977939,0.34746816
800,1,1,0,1940.901717,0.622019988
620,1,0,0,1112.171115,0.464938217
760,0,0,0,1514.404529,0.573384862
650,1,1,0,868.1367933,0.428470507
710,1,1,0,1517.692971,0.565098718
690,1,0,0,1295.702815,0.510549891
1050,0,0,0,2942.842131,0.704834567
680,1,1,0,1181.568972,0.499058671
620,1,1,1,972.9573434,0.438193612
770,1,1,1,1566.787301,0.573224769
640,1,1,1,922.0604854,0.428542834
670,1,1,0,1262.424466,0.522969614
730,0,0,0,734.4860307,0.368158808
820,1,0,0,1812.368791,0.581710019
680,0,0,0,1343.744952,0.540467517
540,0,0,0,680.0292368,0.362528804
670,1,1,1,1142.103463,0.50236922
640,0,0,0,1112.077666,0.474886782
740,1,0,0,1079.817526,0.465605274
710,0,0,0,1477.987093,0.55884215
610,0,0,0,1546.907743,0.553449909
670,1,0,0,957.6208823,0.451253313
560,1,0,0,1231.983031,0.502275429
670,0,0,0,1096.002667,0.468150773
630,0,0,0,1157.455111,0.507849888
760,0,0,0,1103.189352,0.493763854
630,0,0,0,1031.837921,0.45367197
600,1,0,0,950.8072816,0.431713224
680,0,0,0,1121.175989,0.487434262
570,1,0,0,1126.664789,0.488856598
710,1,0,0,1149.778655,0.501066619
790,1,1,1,1728.989376,0.585182471
730,1,1,1,1297.267552,0.529422941
500,0,0,0,563.4975318,0.320140738
730,1,1,1,1155.383687,0.476731543
570,0,0,0,287.0574058,0.190097743
520,0,0,0,1127.845833,0.479729291
580,0,0,0,578.8160797,0.323400071
590,1,0,0,692.3759078,0.367879218
790,1,0,0,2038.849389,0.636502911
660,1,0,0,1070.278428,0.482001527
740,1,1,1,1467.394256,0.555946748
620,1,1,1,1177.445526,0.481450878
630,1,1,1,1095.253692,0.499834536
650,1,1,1,626.4765117,0.33266524
730,1,0,0,1097.823678,0.482938901
580,1,0,0,908.1620401,0.436464825
680,0,0,0,842.6092929,0.416512816
880,0,0,0,1988.49599,0.625778902
690,0,0,0,1206.143442,0.50254192
700,1,0,0,1372.7325,0.530733437
610,0,0,0,1811.314747,0.604746284
790,1,1,0,1409.870725,0.562203766
580,0,0,0,1251.626128,0.516070053
610,1,1,1,682.5200364,0.369585638
660,0,0,0,1320.018712,0.535749059
620,0,0,0,626.6339353,0.337326298
740,0,0,0,1086.562224,0.485313828
740,0,0,0,1459.966063,0.549237933
610,1,0,0,1146.406401,0.498249459
630,0,0,0,1222.808512,0.519604227
490,1,1,1,1021.278519,0.457729601
710,1,1,1,1108.665261,0.477442402
730,1,1,0,1552.172444,0.577623957
540,1,1,0,477.3570416,0.290121417
910,0,0,0,2574.297146,0.68463232
660,0,0,0,976.0975063,0.455879618
670,0,0,0,1678.1893,0.579573674
720,1,1,1,1076.248737,0.486112376
690,1,0,0,808.4741628,0.403376827
660,0,0,0,868.7880773,0.429075309
590,0,0,0,929.0362523,0.446947297
600,1,1,1,1012.18156,0.453269908
680,0,0,0,1555.369912,0.570402239
760,1,1,0,1208.750711,0.498199556
550,1,1,0,1211.345965,0.486305468
680,1,0,0,1315.017712,0.534182892
710,1,0,0,1495.208232,0.546033614
590,0,0,0,601.7651556,0.343991215
570,1,0,0,1364.558927,0.549171915
630,0,0,0,1281.186476,0.513033484
790,0,0,0,1651.439021,0.586971353
570,0,0,0,921.0540373,0.445825479
490,1,1,1,757.7882769,0.383218273
710,1,1,0,784.0572801,0.38110429
880,1,1,0,2625.718534,0.710777628
780,1,1,1,945.7069045,0.463912966
360,0,0,0,370.3014125,0.221822599
560,1,1,1,628.8968423,0.33499894
750,0,0,0,1244.747344,0.512419456
610,0,0,0,1343.407983,0.526965349
740,0,0,0,1058.27885,0.474744182
830,1,0,0,1429.744229,0.539684726
540,1,1,1,746.3864716,0.374851514
610,0,0,0,697.0943384,0.344933747
690,0,0,0,625.671008,0.330200641
600,1,0,0,1200.567952,0.49564467
600,0,0,0,596.9080426,0.343169932
370,1,1,0,515.0607861,0.317895341
820,0,0,0,2008.459467,0.629259854
570,0,0,0,434.7254304,0.277370185
830,1,0,0,1008.098469,0.457490883
760,0,0,0,1502.512006,0.562025776
670,0,0,0,1011.141552,0.466464995
650,0,0,0,1240.299586,0.516576583
710,1,1,1,1515.533101,0.559295645
710,0,0,0,972.3382109,0.445344734
630,0,0,0,736.1955695,0.385300732
780,1,0,0,1358.992866,0.538186709
650,0,0,0,1213.112587,0.515012536
830,0,0,0,2231.749481,0.647775047
740,1,1,1,1768.669394,0.59495674
670,0,0,0,582.0869712,0.32740074
550,0,0,0,799.0676887,0.39787592
800,1,1,1,1344.068218,0.522950669
610,0,0,0,1438.8228,0.543628992
620,1,1,1,950.4475023,0.439829343
820,0,0,0,1694.137548,0.606796852
530,1,1,1,676.3359351,0.348959949
680,1,1,1,1007.490794,0.446317167
660,1,0,0,653.5261666,0.341517514
620,1,0,0,644.9484257,0.345242553
550,1,1,1,1333.344446,0.514964966
810,0,0,0,1595.542416,0.564352389
720,1,1,1,1461.841625,0.561243015
690,1,0,0,903.0145551,0.42391942
940,1,1,1,1930.748075,0.612583685
610,0,0,0,1170.021108,0.475316098
650,0,0,0,1220.015332,0.49987453
940,1,1,0,1794.810148,0.5858155
530,0,0,0,1071.352408,0.466892745
560,1,1,1,792.6008788,0.411082027
630,0,0,0,1009.968977,0.465331737
760,0,0,0,2675.25585,0.695137502
600,0,0,0,1469.914906,0.552786875
540,1,0,0,958.9066671,0.429552619
570,0,0,0,1000.231611,0.452451858
660,0,0,0,550.7627552,0.310693214
990,0,0,0,2359.358891,0.668095672
880,1,1,1,2127.494266,0.62923154
690,0,0,0,1174.861346,0.486152686
730,0,0,0,859.0789345,0.417088823
870,1,0,0,2636.103093,0.702050228
860,0,0,0,1332.266929,0.532214971
510,0,0,0,549.2385206,0.316044696
590,0,0,0,1368.071072,0.521893443
580,1,0,0,1201.374335,0.507883194
520,1,0,0,574.6744111,0.312783241
580,1,0,0,589.8271796,0.353775976
670,1,0,0,921.6985347,0.438298391
650,1,1,1,915.267458,0.45318387
730,1,1,0,1846.745862,0.60295784
840,1,1,0,2016.339489,0.635061025
580,1,1,1,728.3815298,0.372162996
590,1,0,0,1176.086234,0.514115511
930,0,0,0,2587.553565,0.689895936
820,1,1,1,949.5047768,0.430397925
850,0,0,0,2857.629886,0.699088647
630,0,0,0,1159.350603,0.483393379
720,0,0,0,1192.241371,0.51093462
540,0,0,0,851.77135,0.399073051
810,0,0,0,3001.193105,0.716392392
630,0,0,0,657.8630016,0.3649197
460,0,0,0,940.5363753,0.445792126
810,1,0,0,1202.289512,0.501564146
520,1,1,1,416.3787678,0.248415873
620,1,0,0,910.8691743,0.43806529
750,1,1,1,1261.181597,0.50928486
630,0,0,0,1138.064704,0.4984299
630,0,0,0,819.3294439,0.39222253
950,0,0,0,2368.375222,0.67751672
780,0,0,0,2091.839321,0.643235193
890,0,0,0,3802.948592,0.765685699
630,1,1,1,872.2094896,0.430284043
520,1,0,0,1277.426638,0.530399279
550,1,0,0,990.7601402,0.453192261
560,0,0,0,790.4671222,0.408564514
940,0,0,0,1456.632635,0.53072343
770,1,0,0,1352.369285,0.530124374
520,1,0,0,547.8419936,0.325981757
630,0,0,0,1297.844488,0.532089561
600,0,0,0,787.1219045,0.417694246
510,0,0,0,711.1329624,0.373216697
680,0,0,0,673.3065304,0.345240596
500,1,0,0,719.7013085,0.379037592
630,1,1,1,931.5660245,0.445628443
460,0,0,0,581.2902659,0.32448923
640,1,0,0,1089.726146,0.489578175
680,1,0,0,920.4509059,0.415992815
830,0,0,0,1904.707168,0.610451515
460,1,1,0,622.0167796,0.346906903
910,1,1,1,1848.978027,0.611091509
630,0,0,0,1534.32144,0.567255107
660,0,0,0,848.5029135,0.397321613
500,0,0,0,842.9228398,0.422328838
580,1,0,0,1015.429152,0.463496906
660,1,0,0,1078.900717,0.459172157
880,1,1,1,2187.686324,0.638104309
680,0,0,0,930.4764026,0.42675811
630,0,0,0,1140.354343,0.476663554
580,1,1,1,1000.374481,0.468253798
590,0,0,0,681.6868938,0.355286765
770,1,1,1,1327.489638,0.521015108
570,0,0,0,879.9976253,0.435828196
670,0,0,0,895.3923596,0.423916488
660,0,0,0,713.2743077,0.373989711
650,0,0,0,851.8200273,0.417395477
670,0,0,0,1217.845775,0.496004687
770,1,0,0,1332.892003,0.529125508
650,1,1,1,1064.712607,0.462640434
700,0,0,0,1120.891194,0.492873382
710,1,1,0,1632.287211,0.575896906
630,0,0,0,1223.54426,0.516085777
590,1,1,1,2106.164869,0.64394051
680,0,0,0,876.2739076,0.434854481
700,0,0,0,1340.665256,0.532847549
570,0,0,0,388.498786,0.242843358
690,1,1,1,985.5354868,0.450136061
670,1,0,0,1098.124013,0.484607588
690,0,0,0,759.4285036,0.389594779
570,1,1,1,659.2996323,0.378350661
860,0,0,0,2076.156493,0.632955353
580,0,0,0,662.2983302,0.343808214
760,0,0,0,1724.279973,0.607004662
780,0,0,0,2402.341883,0.653923121
540,0,0,0,633.0008252,0.344079583
690,1,1,1,516.687978,0.328451299
740,0,0,0,2108.746854,0.641835357
780,0,0,0,1725.568378,0.587506988
770,1,0,0,1751.151949,0.572148077
540,1,1,1,1039.608546,0.468002136
590,1,1,1,892.2058217,0.429892455
760,0,0,0,1210.121921,0.489627168
790,1,0,0,1588.287158,0.563721119
630,1,1,1,1671.808122,0.570480532
690,1,0,0,974.0077386,0.428566243
820,1,0,0,1602.757289,0.583665381
670,0,0,0,927.1442418,0.435245613
690,1,0,0,996.6636413,0.450967714
570,0,0,0,542.3772161,0.302322005
870,1,1,0,1640.706303,0.567902797
680,0,0,0,843.6371179,0.412809449
570,1,1,0,777.7266509,0.399678169
620,0,0,0,1370.513364,0.527063627
740,0,0,0,1253.939285,0.52116428
880,0,0,0,1700.412836,0.58931498
600,0,0,0,716.5738346,0.352648206
900,1,0,0,1227.672733,0.524685438
740,1,1,1,1068.833015,0.456775207
560,1,0,0,936.2860638,0.447179916
600,1,0,0,1121.963795,0.48618482
700,1,0,0,634.4266667,0.359036429
450,1,1,1,297.2597935,0.212444314
630,1,0,0,873.7118297,0.429716753
640,1,1,1,950.5203086,0.432681895
670,0,0,0,695.4659416,0.34661975
620,1,0,0,1117.179725,0.483265099
510,0,0,0,896.2464418,0.43059063
690,0,0,0,1351.901361,0.529641647
480,0,0,0,568.925101,0.326706358
570,0,0,0,781.4142393,0.385205484
730,0,0,0,1347.834878,0.544877561
620,0,0,0,864.2708214,0.404373925
610,0,0,0,792.1839869,0.407762861
660,1,0,0,1001.163425,0.460257002
620,0,0,0,516.2487506,0.308930831
780,0,0,0,2173.543116,0.639352868
640,1,1,1,503.2813771,0.289768345
710,1,1,0,697.7531802,0.367577798
630,0,0,0,1138.433519,0.487343084
470,1,1,0,397.4116624,0.240062139
770,0,0,0,2230.598713,0.658978485
640,0,0,0,1639.051964,0.585140076
600,0,0,0,965.0640971,0.440252915
780,1,1,0,1673.863891,0.585979269
890,1,1,0,2140.062361,0.633689352
1000,0,0,0,2410.163807,0.671846945
630,0,0,0,694.4974205,0.359930771
680,1,0,0,919.4328919,0.433544658
770,0,0,0,1496.76734,0.569227673
820,1,0,0,2028.627576,0.640159161
590,1,0,0,991.5845974,0.456569224
600,1,0,0,1092.1969,0.482450354
700,0,0,0,2164.42621,0.628608015
630,1,1,1,1446.381536,0.544450901
650,1,1,1,898.5673298,0.429103046
710,0,0,0,1396.430832,0.549559085
710,1,0,0,643.1021839,0.343265207
660,0,0,0,799.850981,0.399211481
720,0,0,0,1549.14796,0.56952193
780,0,0,0,2096.240199,0.640026617
600,1,1,0,1207.847537,0.515824467
580,0,0,0,396.9680006,0.232455293
670,1,1,1,1335.681845,0.534065062
610,1,1,1,472.1647213,0.275265886
710,0,0,0,2429.120725,0.666516033
550,0,0,0,1028.726589,0.461859701
480,0,0,0,533.7236151,0.308751237
620,0,0,0,844.7227394,0.414149087
660,0,0,0,1183.475612,0.483140201
800,1,0,0,2254.886384,0.667862549
800,1,0,0,2053.09458,0.634330196
640,0,0,0,1081.922396,0.4605301
670,0,0,0,1355.445327,0.523696695
960,1,0,0,2022.274226,0.61388906
490,1,0,0,913.0900903,0.41134406
670,0,0,0,1393.988695,0.536013956
770,1,1,0,914.722022,0.42671299
720,1,0,0,809.0617018,0.415340251
470,0,0,0,787.6352559,0.408798884
730,1,1,1,1443.713133,0.548101057
560,0,0,0,1067.774598,0.495986885
770,1,1,1,1219.970294,0.496181524
500,0,0,0,1075.614763,0.473787179
510,1,0,0,546.7949781,0.328652761
730,0,0,0,1523.011953,0.557923746
690,1,1,0,1538.05785,0.569454765
770,1,1,1,567.3233302,0.302748198
570,0,0,0,734.7262665,0.37384817
540,1,1,1,929.6035955,0.431966963
